sample,freq_GHz,Zapp_d_Re,Zapp_d_Im,Zapp_t_Re,Zapp_t_Im,Zth_pred_Re,Zth_pred_Im,Zth_true_Re,Zth_true_Im
2573,20.768617511520738,155.99586,605.7939,204.28421,593.40314,1566.4024195087188,1459.8905540273527,1419.6942850540463,1021.5997478394331
2573,20.868755760368664,154.5332,603.2221,202.41019,591.16046,1559.6713151458755,1459.9600239760239,1415.2986795430759,1022.7704936906772
2573,20.96889400921659,153.08974,600.6696,200.55878,588.9307,1552.9692342893973,1459.9984949258212,1410.9109899055188,1023.9192186098456
2573,21.069032258064517,151.66522,598.13617,198.73015,586.71344,1546.2962181681817,1460.0063652946076,1406.53134457476,1025.0460597498036
2573,21.169170506912444,150.25908,595.62177,196.92345,584.50885,1539.6523035112857,1459.9840306408132,1402.1598695541552,1026.1511550027935
2573,21.269308755760367,148.8714,593.1258,195.13889,582.3167,1533.037522641249,1459.931883634049,1397.796688436865,1027.234642955485
2573,21.369447004608293,147.5017,590.6484,193.37584,580.13715,1526.4519035663184,1459.850314027687,1393.4419224258727,1028.2966628450597
2573,21.46958525345622,146.14967,588.1894,191.63393,577.9699,1519.8954700715678,1459.7397086333538,1389.0956903541748,1029.3373545163172
2573,21.569723502304146,144.81499,585.7484,189.91307,575.815,1513.3682418089056,1459.6004512972731,1384.7581087051326,1030.356858379775
2573,21.669861751152073,143.49763,583.3253,188.21298,573.67224,1506.8702343859632,1459.4329228784138,1380.4292916329728,1031.355315370754
2573,21.77,142.19684,580.92017,186.53304,571.54205,1500.4014594538667,1459.2375012283776,1376.10935098343,1032.3328669094199
2573,21.870138248847926,140.91283,578.53253,184.8732,569.4238,1493.9619247938817,1459.01456117298,1371.798396314517,1033.2896548617719
2573,21.970276497695853,139.64517,576.16223,183.23322,567.3174,1487.5516344029309,1458.764474495474,1367.4965349174165,1034.2258215015568
2573,22.07041474654378,138.39339,573.8094,181.61246,565.2236,1481.1705885779809,1458.4876099213589,1363.2038718374838,1035.141509473088
2573,22.170552995391706,137.15752,571.4736,180.011,563.1414,1474.8187839993027,1458.1843331047337,1358.9205098953462,1036.036861754961
2573,22.270691244239632,135.93706,569.1546,178.42848,561.0711,1468.4962138125993,1457.8550066161415,1354.6465497080997,1036.9120216246379
2573,22.37082949308756,134.73184,566.8524,176.8644,559.01294,1462.202867709999,1457.499989931856,1350.3820897105825,1037.7671326238985
2573,22.470967741935482,133.54161,564.567,175.31868,556.96643,1455.9387320099256,1457.1196394245692,1346.1272261767256,1038.6023385251265
2573,22.57110599078341,132.36626,562.29785,173.791,554.9316,1449.703789735832,1456.7143083554322,1341.8820532409673,1039.4177832984267
2573,22.671244239631335,131.20544,560.0451,172.28117,552.90857,1443.4980206938158,1456.2843468674048,1337.6466629197218,1040.2136110795534
2573,22.77138248847926,130.05887,557.8085,170.78886,550.89703,1437.3214015491046,1455.8301019798705,1333.4211451329,1040.9899661386364
2573,22.871520737327188,128.92651,555.5877,169.31375,548.89716,1431.173905901423,1455.3519175844785,1329.20558772547,1041.746992849687
2573,22.971658986175115,127.80795,553.3829,167.85593,546.9086,1425.055504359243,1454.8501344421654,1325.0000764890456,1042.4848356608752
2573,23.07179723502304,126.703125,551.19354,166.41475,544.93146,1418.966164612918,1454.3250901813212,1320.8046951835038,1043.203639065556
2573,23.171935483870968,125.61155,549.0199,164.99014,542.9659,1412.9058515067127,1453.7771192970604,1316.6195255586183,1043.9035475740384
2573,23.272073732718894,124.53348,546.8615,163.58195,541.01135,1406.8745271097273,1453.206553151557,1312.4446473757048,1044.5847056860798
2573,23.37221198156682,123.46817,544.71844,162.18977,539.0681,1400.8721507857233,1452.6137199754078,1308.280138429266,1045.247257864092
2573,23.472350230414747,122.41593,542.5902,160.81342,537.1359,1394.8986792618605,1451.998944869989,1304.1260745686366,1045.8913485070475
2573,23.572488479262674,121.37613,540.4773,159.4527,535.215,1388.9540666963417,1451.3625498107665,1299.9825297196162,1046.5171219250692
2573,23.6726267281106,120.34883,538.37885,158.1075,533.30493,1383.038264744986,1450.7048536515317,1295.849575906085,1047.1247223146986
2573,23.772764976958523,119.33351,536.2953,156.77727,531.406,1377.1512226267253,1450.026172129521,1291.727283271598,1047.7142937348203
2573,23.87290322580645,118.33066,534.2259,155.46228,529.51764,1371.2928871880351,1449.326817871392,1287.6157201009494,1048.2859800832377
2573,23.973041474654377,117.33955,532.17126,154.16196,527.6405,1365.4632029663128,1448.6071004000237,1283.5149528417014,1048.8399250738837
2573,24.073179723502303,116.359795,530.13074,152.87607,525.7739,1359.6621122522026,1447.8673261421065,1279.425046125675,1049.3762722146575
2573,24.17331797235023,115.39193,528.10406,151.60461,523.918,1353.8895551508786,1447.1077984364924,1275.3460627903903,1049.8951647858723
2573,24.273456221198156,114.43517,526.09155,150.34746,522.07263,1348.1454696423004,1446.3288175432792,1271.278063900458,1050.396745819307
2573,24.373594470046083,113.48969,524.0929,149.10419,520.2379,1342.4297916404391,1445.5306806535941,1267.221108768915,1050.8811580778442
2573,24.47373271889401,112.555305,522.10785,147.87473,518.41364,1336.7424550514877,1444.7136819000527,1263.1752549784965,1051.3485440356912
2573,24.573870967741936,111.63167,520.1364,146.65881,516.59973,1331.083391831075,1443.8781123678637,1259.1405584028403,1051.7990458591655
2573,24.674009216589862,110.71869,518.1783,145.45627,514.79626,1325.4525320404698,1443.024260106554,1255.117073227623,1052.2328053880387
2573,24.77414746543779,109.81628,516.2337,144.26703,513.00305,1319.8498039018045,1442.1524101422876,1251.104851971616,1052.6499641174257
2573,24.874285714285715,108.92406,514.3022,143.09076,511.21997,1314.2751338523235,1441.262844490751,1247.1039455076675,1053.0506631802132
2573,24.974423963133642,108.042244,512.3836,141.92729,509.447,1308.7284465976572,1440.3558421705843,1243.114403083591,1053.4350433300078
2573,25.074562211981565,107.17036,510.4783,140.77649,507.68442,1303.2096651641443,1439.4316792173315,1239.1362723429743,1053.8032449246055
2573,25.17470046082949,106.308365,508.5856,139.63832,505.9317,1297.7187109502006,1438.4906286978862,1235.1695993458884,1054.1554079099637
2573,25.274838709677418,105.45622,506.70557,138.51254,504.18872,1292.255503776758,1437.5329607254107,1231.214428589505,1054.4916718046682
2573,25.374976958525345,104.61376,504.8382,137.39867,502.4559,1286.8199619367663,1436.5589424747081,1227.270803028611,1054.8121756848884
2573,25.47511520737327,103.78067,502.98325,136.29707,500.73276,1281.412002243788,1435.568838198023,1223.3387640960216,1055.1170581698073
2573,25.575253456221198,102.957,501.14066,135.20721,499.01944,1276.0315400796792,1434.5629092412503,1219.4183517228832,1055.4064574075192
2573,25.675391705069124,102.14245,499.31027,134.12904,497.3156,1270.6784894413784,1433.5414140605374,1215.5096043588694,1055.680511061385
2573,25.77552995391705,101.33704,497.49213,133.06241,495.62173,1265.352762986811,1432.5046082392482,1211.6125589922617,1055.9393562968362
2573,25.875668202764977,100.54045,495.6859,132.00713,493.93716,1260.054272079915,1431.4527445052843,1207.7272511699139,1056.1831297686197
2573,25.975806451612904,99.75293,493.89157,130.96312,492.2622,1254.7829268348069,1430.386072748732,1203.853715017099,1056.411967608472
2573,26.07594470046083,98.97399,492.1091,129.93013,490.59668,1249.5386361590952,1429.3048400398282,1199.991983257231,1056.626005413216
2573,26.176082949308757,98.20366,490.33823,128.90808,488.94052,1244.3213077963453,1428.2092906472146,1196.1420872314657,1056.8253782332745
2573,26.276221198156684,97.44168,488.57895,127.89685,487.29358,1239.1308483677246,1427.09966605648,1192.30405691817,1057.0102205615838
2573,26.376359447004607,96.688194,486.83105,126.89627,485.6559,1233.9671634128124,1425.9762049889548,1188.4779209522685,1057.1806663229097
2573,26.476497695852533,95.94274,485.09464,125.90616,484.02747,1228.8301574296122,1424.839143420762,1184.663706644449,1057.3368488635492
2573,26.57663594470046,95.20544,483.36954,124.926384,482.40823,1223.7197339137626,1423.6887146020908,1180.861440000244,1057.4789009414146
2573,26.676774193548386,94.47625,481.65546,123.95696,480.79797,1218.6357953969527,1422.5251490766907,1177.0711457389684,1057.6069547164902
2573,26.776912442396313,93.75481,479.95242,122.99751,479.1966,1213.5782434845719,1421.3486747015652,1173.2928473125255,1057.7211417416552
2573,26.87705069124424,93.04112,478.26053,122.04809,477.6044,1208.5469788925839,1420.1595166668524,1169.526566924066,1057.8215929538621
2573,26.977188940092166,92.335236,476.57935,121.10856,476.02094,1203.5419014836498,1418.9578975158802,1165.7723255465144,1057.9084386656682
2573,27.077327188940092,91.63687,474.9088,120.17857,474.44617,1198.5629103025078,1417.74403716538,1162.030142940945,1057.9818085571094
2573,27.17746543778802,90.945915,473.2491,119.25825,472.8803,1193.6099036106114,1416.5181529258482,1158.3000376748173,1058.0418316679063
2573,27.277603686635945,90.262314,471.5999,118.34739,471.32306,1188.6827789200545,1415.280459522045,1154.5820271400628,1058.0886363900024
2573,27.377741935483872,89.585884,469.96127,117.4459,469.77454,1183.7814330267747,1414.0311691136117,1150.8761275710265,1058.1223504604227
2573,27.4778801843318,88.91671,468.33282,116.553535,468.2346,1178.9057620430615,1412.7704913158013,1147.1823540622613,1058.1431009544463
2573,27.578018433179725,88.25449,466.71478,115.670334,466.70312,1174.0556614293673,1411.4986332203123,1143.5007205861648,1058.1510142790846
2573,27.678156682027648,87.59931,465.10696,114.79619,465.18002,1169.2310260254408,1410.2157994162062,1139.8312400104755,1058.1462161668646
2573,27.778294930875575,86.95099,463.50922,113.93083,463.66534,1164.431750080787,1408.9221920109042,1136.1739241156095,1058.1288316699029
2573,27.8784331797235,86.30948,461.9215,113.074326,462.15903,1159.6577272844709,1407.618010651259,1132.5287836118482,1058.0989851542688
2573,27.978571428571428,85.67458,460.34357,112.22629,460.66107,1154.908850794267,1406.303452544676,1128.8958281563696,1058.056800294628
2573,28.078709677419354,85.04636,458.77557,111.387054,459.1711,1150.1850132651712,1404.9787124802888,1125.2750663701293,1058.0024000691628
2573,28.17884792626728,84.424515,457.21732,110.55599,457.68958,1145.486106877281,1403.6439828501755,1121.6665058545807,1057.9359067547598
2573,28.278986175115207,83.8091,455.66873,109.73338,456.21597,1140.8120233630589,1402.2994536706021,1118.070153208244,1057.8574419224606
2573,28.379124423963134,83.20017,454.1297,108.91897,454.75055,1136.1626540339846,1400.945312603293,1114.4860140431174,1057.7671264331698
2573,28.47926267281106,82.59747,452.6001,108.112724,453.29303,1131.5378898066056,1399.5817449767108,1110.9140930009307,1057.6650804336132
2573,28.579400921658987,82.00085,451.08,107.3145,451.8434,1126.9376212280026,1398.2089338073483,1107.354393769242,1057.551423352542
2573,28.679539170506914,81.41031,449.56918,106.52413,450.40167,1122.3617385006692,1396.827059821016,1103.806919097379,1057.4262738971765
2573,28.77967741935484,80.82577,448.06763,105.7416,448.96783,1117.8101315068252,1395.43630147412,1100.2716708122189,1057.2897500498814
2573,28.879815668202767,80.247215,446.57526,104.96678,447.54178,1113.2826898321657,1394.0368349749272,1096.7486498338135,1057.141969065073
2573,28.97995391705069,79.67449,445.09195,104.199524,446.12357,1108.7793027890632,1392.628834304807,1093.2378561908533,1056.9830474663474
2573,29.080092165898616,79.107544,443.6176,103.44001,444.71274,1104.2998594392207,1391.2124712394436,1089.7392890359747,1056.8131010438246
2573,29.180230414746543,78.54627,442.15222,102.68773,443.3097,1099.8442486157974,1389.7879153700135,1086.252946660911,1056.63224485171
2573,29.28036866359447,77.99065,440.69568,101.94298,441.91412,1095.412358945012,1388.3553341243219,1082.7788265114805,1056.4405932060579
2573,29.380506912442396,77.4406,439.24796,101.205315,440.52618,1091.0040788672218,1386.9148927878907,1079.3169252024184,1056.2382596827401
2573,29.480645161290322,76.895905,437.80893,100.47482,439.14566,1086.619296657509,1385.466754524996,1075.867238532053,1056.0253571156118
2573,29.58078341013825,76.356834,436.37842,99.75158,437.77252,1082.257900445759,1384.0110803996463,1072.4297614968204,1055.8019975948682
2573,29.680921658986176,75.82291,434.9566,99.03512,436.40677,1077.9197782362594,1382.5480293964968,1069.0044883056228,1055.5682924655925
2573,29.781059907834102,75.29444,433.54312,98.32583,435.0482,1073.6048179268118,1381.0777584416967,1065.5914123940277,1055.3243523264812
2573,29.88119815668203,74.77108,432.13806,97.623245,433.6969,1069.3129073273792,1379.600422423665,1062.1905264383138,1055.0702870287528
2573,29.981336405529955,74.25289,430.74146,96.92737,432.3529,1065.043934178269,1378.1161742137833,1058.8018223693562,1054.8062056752283
2573,30.08147465437788,73.73974,429.353,96.23816,431.01602,1060.7977861678578,1376.6251646870164,1055.425291386357,1054.5322166195815
2573,30.181612903225805,73.231705,427.97272,95.555664,429.68616,1056.5743509498807,1375.1275427424378,1052.0609239704163,1054.2484274657534
2573,30.28175115207373,72.72864,426.60065,94.87959,428.3634,1052.3735161602697,1373.6234553236707,1048.7087098979555,1053.9549450675286
2573,30.381889400921658,72.23033,425.2366,94.21005,427.04758,1048.1951694335733,1372.1130474392332,1045.3686382539756,1053.6518755282675
2573,30.482027649769584,71.73694,423.88052,93.54667,425.73886,1044.039198418953,1370.5964621827904,1042.040697445169,1053.3393242007912
2573,30.58216589861751,71.24831,422.53232,92.88972,424.43695,1039.9054907957582,1369.0738407532995,1038.7248752128712,1053.0173956874148
2573,30.682304147465437,70.76429,421.19208,92.238945,423.14185,1035.7939342887066,1367.5453224750568,1035.421158645866,1052.6861938401255
2573,30.782442396313364,70.28497,419.85956,91.59421,421.8536,1031.704416682657,1366.0110448176347,1032.1295341930286,1052.345821760899
2573,30.88258064516129,69.8103,418.5348,90.9556,420.57227,1027.6368258369978,1364.471143415711,1028.8499876758249,1051.9963818021558
2573,30.982718894009217,69.340126,417.2177,90.323,419.29742,1023.5910496996463,1362.9257520887834,1025.5825043006573,1051.637975567348
2573,31.082857142857144,68.874504,415.90814,89.69635,418.02927,1019.5669763206778,1361.3750028607706,1022.3270686710559,1051.2707039116758
2573,31.18299539170507,68.41317,414.60608,89.07545,416.76782,1015.5644938655832,1359.8190259794958,1019.0836647997246,1050.8946669429313
2573,31.283133640552997,67.95641,413.3115,88.460396,415.5128,1011.5834906281632,1358.257949936047,1015.8522761204352,1050.5099640224598
2573,31.383271889400923,67.503784,412.0244,87.851006,414.2645,1007.6238550430713,1356.6919014840191,1012.6328854997759,1050.1166937662463
2573,31.483410138248846,67.05562,410.74463,87.24736,413.02255,1003.6854756980081,1355.1210056586308,1009.4254752487483,1049.7149540461107
2573,31.583548387096773,66.611595,409.47205,86.64929,411.78708,999.7682413455702,1353.5453857957093,1006.2300271342208,1049.304841991018
2573,31.6836866359447,66.17164,408.2068,86.05672,410.55792,995.8720409147758,1351.9651635505572,1003.0465223902356,1048.8864539884985
2573,31.783824884792626,65.73589,406.94867,85.469505,409.3353,991.9967635222489,1350.3804589166793,999.8749417291706,1048.4598856861683
2573,31.883963133640552,65.30417,405.69763,84.88785,408.11877,988.142298483094,1348.7913902443838,996.715265352757,1048.0252319933566
2573,31.98410138248848,64.87648,404.4537,84.31134,406.90863,984.3085353214499,1347.1980742592484,993.5674729629549,1047.5825870828312
2573,32.08423963133641,64.4527,403.21677,83.74016,405.70468,980.495363780736,1345.6006260804504,990.4315437726844,1047.1320443926163
2573,32.18437788018433,64.03301,401.98663,83.17429,404.50687,976.7026738336006,1343.9991592389642,987.3074565164203,1046.6736966279084
2573,32.284516129032255,63.617107,400.76352,82.61349,403.31525,972.930355691566,1342.3937856956193,984.1951894606394,1046.2076357630797
2573,32.38465437788018,63.20501,399.5472,82.0578,402.12967,969.1782998143894,1340.784615859017,981.0947204141369,1045.7339530437678
2573,32.48479262672811,62.796722,398.33755,81.507164,400.95013,965.4463969191414,1339.1717586033183,978.0060267381982,1045.2527389890527
2573,32.584930875576035,62.39217,397.13467,80.96145,399.7766,961.7345379889963,1337.555321285877,974.9290853566378,1044.7640833937123
2573,32.68506912442396,61.991287,395.9385,80.42068,398.60907,958.0426142817636,1335.935409764744,971.8638727656987,1044.2680753305606
2573,32.78520737327189,61.594162,394.74893,79.88478,397.44757,954.3705173381412,1334.3121284160225,968.8103650438192,1043.7648031528577
2573,32.885345622119814,61.20057,393.56586,79.353615,396.29175,950.7181389897137,1332.6855801510842,965.7685378612667,1043.2543544967982
2573,32.98548387096774,60.810528,392.3893,78.82736,395.14175,947.0853713666937,1331.0558664336404,962.7383664896347,1042.736816284069
2573,33.08562211981567,60.424088,391.21918,78.30572,393.99768,943.472106905412,1329.423087296671,959.7198258112106,1042.212274724473
2573,33.185760368663594,60.041023,390.0556,77.78864,392.85947,939.8782383555628,1327.7873413592067,956.7128903282146,1041.6808153186264
2573,33.28589861751152,59.661545,388.8982,77.27637,391.7268,936.3036587872094,1326.148725842971,953.7175341719046,1041.1425228607125
2573,33.38603686635945,59.285435,387.74713,76.768555,390.59988,932.748261597555,1324.5073365888716,950.7337311115566,1040.5974814413016
2573,33.486175115207374,58.912647,386.6023,76.26517,389.47858,929.2119405174847,1322.8632680733524,947.7614545633152,1040.0457744502291
2573,33.5863133640553,58.54321,385.46378,75.766266,388.36295,925.6945896178787,1321.216613424595,944.8006775989186,1039.487484579532
2573,33.68645161290323,58.17706,384.33124,75.27176,387.25278,922.1961033157119,1319.5674644385783,941.8513729543007,1038.922693826439
2573,33.78658986175115,57.814167,383.20496,74.78159,386.14822,918.7163763799343,1317.9159115949924,938.9135130380641,1038.3514834964135
2573,33.88672811059908,57.45454,382.08463,74.295815,385.04913,915.255303937139,1316.2620440730036,935.9870699398361,1037.77393420625
2573,33.986866359447006,57.098053,380.97034,73.81424,383.95547,911.8127814770306,1314.6059497668764,933.0720154384979,1037.1901258872158
2573,34.08700460829493,56.744663,379.86197,73.33679,382.86728,908.3887048576852,1312.9477153014514,930.1683210102981,1036.600137788244
2573,34.18714285714286,56.394527,378.7595,72.86363,381.78442,904.9829703106179,1311.287426047473,927.2759578368415,1036.0040484791655
2573,34.287281105990786,56.04728,377.66302,72.39453,380.70697,901.5954744456569,1309.6251661367771,924.3948968129647,1035.4019358539915
2573,34.38741935483871,55.703247,376.5722,71.92951,379.6347,898.2261142556289,1307.9610184773314,921.5251085544904,1034.7938771342301
2573,34.48755760368664,55.36207,375.48737,71.46847,378.56787,894.8747871208601,1306.2950647681291,918.66656340587,1034.179948872248
2573,34.587695852534566,55.02401,374.40802,71.01149,377.50616,891.5413908134971,1304.6273855139423,915.819231447706,1033.560226954665
2573,34.687834101382485,54.688732,373.33453,70.558464,376.44977,888.2258235016532,1302.9580600399283,912.9830825041668,1032.93478660579
2573,34.78797235023041,54.356476,372.26663,70.10923,375.39844,884.9279837533817,1301.2871665060927,910.1580861502833,1032.303702391085
2573,34.88811059907834,54.02714,371.20428,69.664024,374.35217,881.6477705404815,1299.614781921611,907.3442117191389,1031.667048220667
2573,34.988248847926265,53.700592,370.1475,69.22251,373.31113,878.3850832421386,1297.9409821590034,904.5414283089455,1031.0248973528378
2573,35.08838709677419,53.376766,369.09634,68.784744,372.27518,875.1398216484083,1296.2658419681738,901.7497047900147,1030.3773223976436
2573,35.18852534562212,53.055805,368.05057,68.35076,371.24408,871.9118859635364,1294.589434990298,898.9690098116154,1029.7243953204652
2573,35.288663594470044,52.737587,367.01028,67.92052,370.21814,868.701176809135,1292.911833771581,896.1993118087304,1029.0661874456296
2573,35.38880184331797,52.42202,365.97534,67.49384,369.1971,865.5075952272008,1291.233109776864,893.4405790087039,1028.4027694600506
2573,35.4889400921659,52.10926,364.9457,67.070854,368.18103,862.3310426829931,1289.5533334030981,890.6927794377867,1027.734211416893
2573,35.589078341013824,51.799145,363.92142,66.65145,367.16977,859.171421067766,1287.872573992676,887.9558809275748,1027.0605827392549
2573,35.68921658986175,51.49161,362.90247,66.235565,366.16348,856.028632701363,1286.1908998466236,885.2298511213489,1026.3819522238744
2573,35.78935483870968,51.186714,361.8887,65.82313,365.162,852.9025803346765,1284.5083782376576,882.5146574803148,1025.698388044856
2573,35.889493087557604,50.884342,360.88013,65.41424,364.16522,849.7931671519713,1282.8250754231012,879.8102672897369,1025.009957757412
2573,35.98963133640553,50.58456,359.87668,65.008705,363.1733,846.7002967730815,1281.1410566576656,877.1166476649794,1024.316728301623
2573,36.08976958525346,50.28732,358.87833,64.606636,362.18607,843.6238732554827,1279.4563862060968,874.4337655574474,1023.6187660062137
2573,36.18990783410138,49.99253,357.8851,64.20789,361.20358,840.5638010962348,1277.7711273556836,871.7615877604322,1022.9161365923436
2573,36.29004608294931,49.70025,356.8969,63.81249,360.22574,837.5199852338108,1276.0853424286345,869.1000809148599,1022.208905177409
2573,36.390184331797236,49.410347,355.91367,63.42036,359.25256,834.492331049805,1274.3990927943212,866.4492115149463,1021.4971362788591
2573,36.49032258064516,49.122997,354.93542,63.03157,358.28394,831.4807443705275,1272.7124388813868,863.8089459137612,1020.7808938180239
2573,36.59046082949309,48.837906,353.96213,62.645935,357.31992,828.4851314684878,1271.0254401897257,861.179250328694,1020.0602411239472
2573,36.690599078341016,48.55519,352.9937,62.26348,356.3606,825.5053990637668,1269.3381553023285,858.5600908468374,1019.3352409372353
2573,36.79073732718894,48.27483,352.03012,61.88415,355.40558,822.5414543252864,1267.6506418970005,855.9514334302734,1018.6059554139085
2573,36.89087557603687,47.996838,351.07135,61.508057,354.45508,819.593204871973,1265.9629567579493,853.3532439212738,1017.8724461292605
2573,36.991013824884796,47.721077,350.11737,61.134945,353.50916,816.6605587738206,1264.275155787244,850.7654880474137,1017.1347740817255
2573,37.09115207373272,47.447544,349.16824,60.764896,352.56757,813.7434245528572,1262.5872940161494,848.1881314265967,1016.3929996967482
2573,37.19129032258065,47.17635,348.22372,60.397964,351.6304,810.8417111840121,1260.8994256163276,845.6211395719948,1015.6471828306594
2573,37.29142857142857,46.907314,347.28387,60.033928,350.6977,807.955328095894,1259.2116039109235,843.0644778969057,1014.8973827745524
2573,37.391566820276495,46.640488,346.34866,59.672905,349.76923,805.0841851714717,1257.5238813855158,840.5181117195211,1014.1436582581638
2573,37.49170506912442,46.37589,345.41812,59.314873,348.84506,802.2281927486767,1255.8363096989524,837.9820062676208,1013.386067453756
2573,37.59184331797235,46.113358,344.49207,58.95967,347.92523,799.3872616209069,1254.1489396940576,835.4561266831786,1012.6246679799979
2573,37.691981566820274,45.853012,343.57068,58.607452,347.00964,796.5613030374569,1252.4618214082222,832.9404380268901,1011.8595169058474
2573,37.7921198156682,45.59471,342.65378,58.25789,346.09842,793.7502287038599,1250.7750040838678,830.4349052826225,1011.0906707544318
2573,37.89225806451613,45.33855,341.74124,57.91134,345.19125,790.9539507821517,1249.0885361787955,827.9394933617835,1010.3181855069273
2573,37.992396313364054,45.08451,340.83322,57.56755,344.28827,788.1723818910588,1247.4024653764138,825.4541671076151,1009.5421166064359
2573,38.09253456221198,44.832394,339.9297,57.226448,343.38953,785.4054351061103,1245.71683859585,822.9788912994081,1008.7625189618572
2573,38.19267281105991,44.58236,339.0304,56.888123,342.49484,782.6530239596742,1244.0317020019436,820.5136306566462,1007.9794469517597
2573,38.292811059907834,44.334274,338.13556,56.552464,341.60425,779.9150624409245,1242.3471010151227,818.0583498430702,1007.1929544282444
2573,38.39294930875576,44.08828,337.245,56.21955,340.71777,777.1914649957399,1240.6630803211706,815.6130134706735,1006.4030947208055
2573,38.49308755760369,43.844097,336.3588,55.889164,339.83533,774.4821465265303,1238.979683880871,813.1775861036206,1005.609920640183
2573,38.59322580645161,43.60198,335.47684,55.561626,338.95688,771.7870223920038,1237.296954939549,810.7520322620976,1004.8134844822101
2573,38.69336405529954,43.36171,334.59912,55.236504,338.08243,769.1060084068652,1235.6149360364923,808.3363164260925,1004.0138380316546
2573,38.79350230414747,43.12335,333.72556,54.91405,337.21194,766.439020841453,1233.9336690142654,805.9304030391031,1003.2110325660508
2573,38.89364055299539,42.886864,332.85614,54.59408,336.3454,763.7859764213202,1232.2531950279172,803.5342565117769,1002.4051188595233
2573,38.99377880184332,42.65232,331.99097,54.27677,335.48285,761.1467923267498,1230.5735545540706,801.1478412254861,1001.5961471866027
2573,39.093917050691246,42.419506,331.12982,53.961807,334.62408,758.5213861922197,1228.8947873999155,798.7711215358332,1000.7841673260336
2573,39.19405529953917,42.188625,330.27274,53.64939,333.7693,755.9096761058084,1227.216932712086,796.4040617760908,999.9692285645687
2573,39.2941935483871,41.959442,329.4198,53.339413,332.91827,753.3115806085488,1225.540028985436,794.0466262605768,999.1513797007566
2573,39.394331797235026,41.73215,328.5708,53.031902,332.071,750.7270186937297,1223.8641140717118,791.6987792879667,998.3306690487176
2573,39.49447004608295,41.50654,327.72586,52.726757,331.22763,748.1559098061462,1222.1892251881136,789.3604851445415,997.507144441907
2573,39.59460829493088,41.28278,326.88492,52.42401,330.38803,745.5981738413013,1220.5153989257637,787.0317081073725,996.6808532368684
2573,39.694746543778805,41.060738,326.04785,52.12367,329.55215,743.0537311445612,1218.842671258066,784.7124124474473,995.8518423169741
2573,39.794884792626725,40.8403,325.21475,51.825527,328.72003,740.5225025102624,1217.1710775489673,782.4025624327319,995.0201580961541
2573,39.89502304147465,40.6217,324.38547,51.529835,327.89157,738.0044091807762,1215.5006525611175,780.1021223311753,994.18584652261
2573,39.99516129032258,40.404728,323.5601,51.236332,327.06674,735.4993728455281,1213.831430463935,777.811056413656,993.3489530825182
2573,40.095299539170504,40.18946,322.7386,50.94516,326.24567,733.0073156399764,1212.1634448415673,775.529328956867,992.5095228037176
2573,40.19543778801843,39.975857,321.9209,50.65633,325.42813,730.5281601445511,1210.496728700762,773.2569042461469,991.6676002593839
2573,40.29557603686636,39.76383,321.107,50.369587,324.61426,728.0618293835499,1208.8313144786366,770.9937465782533,990.8232295716908
2573,40.395714285714284,39.553455,320.29675,50.08504,323.804,725.6082468240013,1207.1672340503555,768.7398202640809,989.9764544154539
2573,40.49585253456221,39.344723,319.4903,49.802753,322.99722,723.167336374486,1205.5045187367157,766.495089631323,989.1273180217614
2573,40.59599078341014,39.137527,318.6876,49.522545,322.19406,720.7390223839253,1203.8431993116324,764.2595190270832,988.2758631815902
