act_10,act_2,act_5,act_8
0.9880851284013251,0.9108157774524323,0.7293519313127037,0.8077942572060755
0.9908566519248933,0.9605935133198344,0.8933202478978037,0.9311383009003154
0.9889590676847093,0.8481598537496022,0.6351361619041138,0.6820908595553088
0.9928423661896891,0.9625400350104943,0.8880814533127649,0.9387886010510289
0.9156047612763488,0.862381867179065,0.7579847159050972,0.8181939846264592
0.9924801713488829,0.9634894509128733,0.9143414431834952,0.9550873549339043
