freq_GHz,Rbv,Cbv,Rdv,Ldv,Cdv,Rav
34.08700460829493,0.03755057439450826,-0.03689406676600741,-0.01068620963180107,-0.03177240264137807,0.002944237216026357,0.008246293805143756
34.587695852534566,0.03744343749371527,-0.03764420862713429,-0.010730367858929762,-0.03178047775338642,0.002477053608561512,0.007841775537975059
35.08838709677419,0.03737431481936831,-0.03835708915078768,-0.010903476322608479,-0.03176487464054162,0.0020055082228342467,0.007592143065793674
35.589078341013824,0.037327654814183854,-0.03912490434721159,-0.011077516341946259,-0.03185779998419999,0.0016434024048224893,0.0073500683722298185
36.08976958525346,0.03724840236093359,-0.039807003534111506,-0.011252985250331693,-0.03206620889624543,0.0013106890345210038,0.007035491003943444
36.59046082949309,0.03706490545165616,-0.04044750227194469,-0.011458852828761424,-0.032164549796061086,0.0009937618881957653,0.006920502546722505
37.09115207373272,0.03682521475835719,-0.041313012145890234,-0.011732397748044193,-0.03224028002669777,0.0006081036231226247,0.0067398585266509456
37.59184331797235,0.03661758095750899,-0.042094719343857695,-0.0119826622202958,-0.03240928537880948,0.0001597537955281995,0.006522802946978105
38.09253456221198,0.03635475048790058,-0.04284136854268999,-0.012242745806109838,-0.03246105694372422,-0.00016937935217208126,0.006260326251842953
38.59322580645161,0.03614426402004536,-0.04360370773859015,-0.012370721820343614,-0.03260160118157808,-0.0005704238412215849,0.005979374442817089
39.093917050691246,0.03593063732562636,-0.04421412446823605,-0.0124894996099444,-0.03273128941458771,-0.0010541583393509264,0.0057324490813832315
39.59460829493088,0.035797303985433175,-0.04493438878047305,-0.012518772949312276,-0.03297101633743982,-0.001627008625584738,0.005533181949360922
40.095299539170504,0.035638237737581964,-0.045659095295455025,-0.012544848504983165,-0.03324121836013537,-0.0021248344583149397,0.0053589077065453
40.59599078341014,0.03539561948840216,-0.0464062633784737,-0.012524184502687163,-0.03337609126401014,-0.002592712288079143,0.00509569345507705
41.09668202764977,0.035164311907145765,-0.04718332346481371,-0.012566079618453291,-0.033585952176216904,-0.003152161239129026,0.004779238753248749
41.5973732718894,0.034968235885359536,-0.04783770931530103,-0.01257515650835072,-0.033816059312895476,-0.003608337289815254,0.0044327751591972395
42.098064516129035,0.0347224303063503,-0.04862677363060004,-0.012684736299713445,-0.034115146238806814,-0.00416732646349931,0.003830378648245447
42.59875576036866,0.034547474286891304,-0.049299585483209445,-0.012733769194055883,-0.03429727537017473,-0.004564149396523727,0.003529250170308824
43.099447004608294,0.034342833819686294,-0.04997648555849577,-0.012848535206820414,-0.03461074051615014,-0.004978330109256492,0.0030297665591995917
