param,sweep_val,cf_S11_re,cf_S11_im
Rbv,-0.5454545454545454,0.9620864391326904,-0.16890333592891693
Rbv,-0.505050505050505,0.9625041484832764,-0.16896852850914001
Rbv,-0.46464646464646453,0.9629062414169312,-0.1690310388803482
Rbv,-0.4242424242424241,0.963293194770813,-0.16909095644950867
Rbv,-0.38383838383838365,0.9636654257774353,-0.16914840042591095
Rbv,-0.3434343434343432,0.9640232920646667,-0.16920343041419983
Rbv,-0.303030303030303,0.9643672704696655,-0.16925616562366486
Rbv,-0.26262626262626254,0.9646977782249451,-0.169306680560112
Rbv,-0.2222222222222221,0.965015172958374,-0.16935507953166962
Rbv,-0.18181818181818166,0.9653198719024658,-0.16940145194530487
Rbv,-0.14141414141414121,0.9656122922897339,-0.16944587230682373
Rbv,-0.10101010101010077,0.9658928513526917,-0.16948843002319336
Rbv,-0.06060606060606055,0.9661619067192078,-0.16952921450138092
Rbv,-0.02020202020202011,0.9664199352264404,-0.16956830024719238
Rbv,0.020202020202020332,0.9666671752929688,-0.16960576176643372
Rbv,0.060606060606060996,0.9669041633605957,-0.1696416735649109
Rbv,0.10101010101010122,0.9671311974525452,-0.16967611014842987
Rbv,0.14141414141414144,0.9673486948013306,-0.16970914602279663
Rbv,0.1818181818181821,0.9675570130348206,-0.16974084079265594
Rbv,0.22222222222222232,0.9677565097808838,-0.1697712540626526
Rbv,0.262626262626263,0.9679475426673889,-0.16980047523975372
Rbv,0.3030303030303032,0.9681304097175598,-0.16982853412628174
Rbv,0.3434343434343434,0.9683055281639099,-0.1698555052280426
Rbv,0.3838383838383841,0.9684731364250183,-0.1698814481496811
Rbv,0.4242424242424243,0.9686336517333984,-0.1699063926935196
Rbv,0.464646464646465,0.9687873125076294,-0.16993042826652527
Rbv,0.5050505050505052,0.9689344167709351,-0.1699535846710205
Rbv,0.5454545454545459,0.9690752625465393,-0.1699758917093277
Rbv,0.5858585858585861,0.9692100882530212,-0.1699974238872528
Rbv,0.6262626262626263,0.9693392515182495,-0.17001821100711823
Rbv,0.666666666666667,0.9694629907608032,-0.17003831267356873
Rbv,0.7070707070707072,0.9695814847946167,-0.1700577586889267
Rbv,0.7474747474747478,0.969694972038269,-0.17007657885551453
Rbv,0.7878787878787881,0.9698037505149841,-0.1700948178768158
Rbv,0.8282828282828287,0.9699079990386963,-0.1701125204563141
Rbv,0.868686868686869,0.9700079560279846,-0.1701297163963318
Rbv,0.9090909090909092,0.9701037406921387,-0.1701464205980301
Rbv,0.9494949494949498,0.9701955914497375,-0.17016270756721497
Rbv,0.9898989898989901,0.9702837467193604,-0.17017856240272522
Rbv,1.0303030303030307,0.9703682661056519,-0.17019404470920563
Rbv,1.070707070707071,0.9704493284225464,-0.1702091544866562
Rbv,1.1111111111111112,0.970527172088623,-0.17022395133972168
Rbv,1.1515151515151518,0.9706019163131714,-0.1702384352684021
Rbv,1.191919191919192,0.970673680305481,-0.17025263607501984
Rbv,1.2323232323232327,0.9707425832748413,-0.17026659846305847
Rbv,1.272727272727273,0.9708088040351868,-0.1702803075313568
Rbv,1.3131313131313136,0.9708724021911621,-0.17029380798339844
Rbv,1.3535353535353538,0.9709334969520569,-0.17030709981918335
Rbv,1.393939393939394,0.9709922671318054,-0.17032022774219513
Rbv,1.4343434343434347,0.9710487723350525,-0.17033320665359497
Rbv,1.474747474747475,0.9711030721664429,-0.17034603655338287
Rbv,1.5151515151515156,0.9711553454399109,-0.17035873234272003
Rbv,1.5555555555555558,0.9712055921554565,-0.17037132382392883
Rbv,1.5959595959595965,0.9712539315223694,-0.17038382589817047
Rbv,1.6363636363636367,0.971300482749939,-0.17039623856544495
Rbv,1.676767676767677,0.9713452458381653,-0.17040857672691345
Rbv,1.7171717171717176,0.9713883399963379,-0.17042085528373718
Rbv,1.7575757575757578,0.9714298248291016,-0.17043310403823853
Rbv,1.7979797979797985,0.9714698195457458,-0.1704453080892563
Rbv,1.8383838383838387,0.971508264541626,-0.17045746743679047
Rbv,1.878787878787879,0.9715452790260315,-0.17046964168548584
Rbv,1.9191919191919196,0.9715809226036072,-0.17048178613185883
Rbv,1.9595959595959598,0.9716153144836426,-0.170493945479393
Rbv,2.0,0.9716483354568481,-0.17050610482692719
Cbv,-2.0,0.9683603048324585,-0.17021304368972778
Cbv,-1.9595959595959596,0.9684047102928162,-0.17021723091602325
Cbv,-1.9191919191919191,0.9684427380561829,-0.17021983861923218
Cbv,-1.878787878787879,0.9684744477272034,-0.17022094130516052
Cbv,-1.8383838383838385,0.9684998989105225,-0.1702205240726471
Cbv,-1.797979797979798,0.9685193300247192,-0.17021870613098145
Cbv,-1.7575757575757576,0.9685328602790833,-0.17021550238132477
Cbv,-1.7171717171717171,0.9685409069061279,-0.17021101713180542
Cbv,-1.6767676767676767,0.9685438871383667,-0.17020533978939056
Cbv,-1.6363636363636362,0.968542218208313,-0.17019855976104736
Cbv,-1.595959595959596,0.9685364365577698,-0.17019081115722656
Cbv,-1.5555555555555556,0.9685271978378296,-0.1701822131872177
Cbv,-1.5151515151515151,0.9685150384902954,-0.17017291486263275
Cbv,-1.4747474747474747,0.9685006141662598,-0.17016303539276123
Cbv,-1.4343434343434343,0.9684844613075256,-0.17015276849269867
Cbv,-1.393939393939394,0.9684672951698303,-0.17014223337173462
Cbv,-1.3535353535353534,0.9684495329856873,-0.1701315939426422
Cbv,-1.3131313131313131,0.9684315919876099,-0.1701209843158722
Cbv,-1.2727272727272727,0.9684140086174011,-0.1701105535030365
Cbv,-1.2323232323232323,0.9683970212936401,-0.17010042071342468
Cbv,-1.1919191919191918,0.9683809280395508,-0.1700906902551651
Cbv,-1.1515151515151514,0.9683657884597778,-0.17008142173290253
Cbv,-1.1111111111111112,0.9683516621589661,-0.17007270455360413
Cbv,-1.0707070707070705,0.968338668346405,-0.1700645387172699
Cbv,-1.0303030303030303,0.9683266878128052,-0.17005695402622223
Cbv,-0.9898989898989898,0.9683156609535217,-0.17004992067813873
Cbv,-0.9494949494949494,0.9683053493499756,-0.17004340887069702
Cbv,-0.909090909090909,0.9682957530021667,-0.1700373739004135
Cbv,-0.8686868686868685,0.9682866334915161,-0.17003171145915985
Cbv,-0.8282828282828283,0.9682778120040894,-0.17002637684345245
Cbv,-0.7878787878787878,0.9682691693305969,-0.17002123594284058
Cbv,-0.7474747474747474,0.968260645866394,-0.17001619935035706
Cbv,-0.707070707070707,0.9682520627975464,-0.17001117765903473
Cbv,-0.6666666666666665,0.9682433605194092,-0.17000605165958405
Cbv,-0.6262626262626261,0.9682345390319824,-0.17000073194503784
Cbv,-0.5858585858585856,0.9682255387306213,-0.16999512910842896
Cbv,-0.5454545454545454,0.9682164192199707,-0.1699891835451126
Cbv,-0.505050505050505,0.9682072401046753,-0.16998279094696045
Cbv,-0.46464646464646453,0.9681980013847351,-0.16997592151165009
Cbv,-0.4242424242424241,0.9681887626647949,-0.16996853053569794
Cbv,-0.38383838383838365,0.9681797027587891,-0.169960618019104
Cbv,-0.3434343434343432,0.9681708216667175,-0.1699521541595459
Cbv,-0.303030303030303,0.9681622982025146,-0.1699431836605072
Cbv,-0.26262626262626254,0.9681541323661804,-0.1699337214231491
Cbv,-0.2222222222222221,0.9681465029716492,-0.16992385685443878
Cbv,-0.18181818181818166,0.9681394100189209,-0.169913649559021
Cbv,-0.14141414141414121,0.9681330323219299,-0.1699032038450241
Cbv,-0.10101010101010077,0.9681273102760315,-0.16989266872406006
Cbv,-0.06060606060606055,0.9681224226951599,-0.1698821783065796
Cbv,-0.02020202020202011,0.9681183099746704,-0.16987191140651703
Cbv,0.020202020202020332,0.9681150913238525,-0.1698620617389679
Cbv,0.060606060606060996,0.9681128263473511,-0.1698528379201889
Cbv,0.10101010101010122,0.9681115746498108,-0.16984450817108154
Cbv,0.14141414141414144,0.9681113362312317,-0.1698373258113861
Cbv,0.1818181818181821,0.9681121706962585,-0.1698315292596817
Cbv,0.22222222222222232,0.9681142568588257,-0.1698274165391922
Cbv,0.262626262626263,0.9681176543235779,-0.1698252409696579
Cbv,0.3030303030303032,0.9681224226951599,-0.16982528567314148
Cbv,0.3434343434343434,0.9681288003921509,-0.16982777416706085
Cbv,0.3838383838383841,0.9681368470191956,-0.16983291506767273
Cbv,0.4242424242424243,0.9681467413902283,-0.16984085738658905
Cbv,0.464646464646465,0.9681586623191833,-0.16985169053077698
Cbv,0.5050505050505052,0.9681726098060608,-0.1698654443025589
Cbv,0.5454545454545459,0.9681888222694397,-0.16988207399845123
Cbv,0.5858585858585861,0.9682071208953857,-0.16990141570568085
Cbv,0.6262626262626263,0.9682276248931885,-0.16992323100566864
Cbv,0.666666666666667,0.968250036239624,-0.16994719207286835
Cbv,0.7070707070707072,0.9682741165161133,-0.16997289657592773
Cbv,0.7474747474747478,0.9682995676994324,-0.1699998676776886
Cbv,0.7878787878787881,0.9683257341384888,-0.17002758383750916
Cbv,0.8282828282828287,0.9683521389961243,-0.17005546391010284
Cbv,0.868686868686869,0.968377947807312,-0.1700829565525055
Cbv,0.9090909090909092,0.9684023857116699,-0.17010949552059174
Cbv,0.9494949494949498,0.9684245586395264,-0.1701345443725586
Cbv,0.9898989898989901,0.9684435725212097,-0.17015765607357025
Cbv,1.0303030303030307,0.9684585332870483,-0.1701783835887909
Cbv,1.070707070707071,0.9684686064720154,-0.17019638419151306
Cbv,1.1111111111111112,0.968472957611084,-0.17021140456199646
Cbv,1.1515151515151518,0.9684709906578064,-0.17022322118282318
Cbv,1.191919191919192,0.9684621691703796,-0.17023172974586487
Cbv,1.2323232323232327,0.9684459567070007,-0.17023687064647675
Cbv,1.272727272727273,0.9684221148490906,-0.17023861408233643
Cbv,1.3131313131313136,0.9683905243873596,-0.17023704946041107
Cbv,1.3535353535353538,0.9683511853218079,-0.17023223638534546
Cbv,1.393939393939394,0.9683041572570801,-0.17022430896759033
Cbv,1.4343434343434347,0.9682497382164001,-0.17021344602108002
Cbv,1.474747474747475,0.9681881666183472,-0.17019981145858765
Cbv,1.5151515151515156,0.9681198000907898,-0.17018362879753113
Cbv,1.5555555555555558,0.9680451154708862,-0.17016510665416718
Cbv,1.5959595959595965,0.9679645299911499,-0.1701444834470749
Cbv,1.6363636363636367,0.9678784608840942,-0.17012198269367218
Cbv,1.676767676767677,0.9677873849868774,-0.17009788751602173
Cbv,1.7171717171717176,0.9676917791366577,-0.17007240653038025
Cbv,1.7575757575757578,0.9675920605659485,-0.17004583775997162
Cbv,1.7979797979797985,0.9674885869026184,-0.17001836001873016
Cbv,1.8383838383838387,0.9673817157745361,-0.16999027132987976
Cbv,1.878787878787879,0.9672718644142151,-0.16996176540851593
Cbv,1.9191919191919196,0.9671592712402344,-0.16993309557437897
Cbv,1.9595959595959598,0.9670441746711731,-0.1699044555425644
Cbv,2.0,0.9669268131256104,-0.16987603902816772
Rdv,-2.0,0.9485470056533813,-0.1605970859527588
Rdv,-1.9595959595959596,0.9491885304450989,-0.16103769838809967
Rdv,-1.9191919191919191,0.9498316645622253,-0.16146129369735718
Rdv,-1.878787878787879,0.9504720568656921,-0.16186706721782684
Rdv,-1.8383838383838385,0.9511061906814575,-0.16225479543209076
Rdv,-1.797979797979798,0.9517316222190857,-0.16262468695640564
Rdv,-1.7575757575757576,0.9523467421531677,-0.16297724843025208
Rdv,-1.7171717171717171,0.9529502391815186,-0.16331323981285095
Rdv,-1.6767676767676767,0.9535412788391113,-0.16363343596458435
Rdv,-1.6363636363636362,0.9541193842887878,-0.1639387458562851
Rdv,-1.595959595959596,0.9546841382980347,-0.16422998905181885
Rdv,-1.5555555555555556,0.9552353024482727,-0.16450804471969604
Rdv,-1.5151515151515151,0.9557727575302124,-0.16477365791797638
Rdv,-1.4747474747474747,0.9562965035438538,-0.16502757370471954
Rdv,-1.4343434343434343,0.9568064212799072,-0.16527044773101807
Rdv,-1.393939393939394,0.9573026299476624,-0.1655028909444809
Rdv,-1.3535353535353534,0.9577850699424744,-0.1657254844903946
Rdv,-1.3131313131313131,0.9582539796829224,-0.16593869030475616
Rdv,-1.2727272727272727,0.9587092995643616,-0.16614298522472382
Rdv,-1.2323232323232323,0.9591512680053711,-0.16633878648281097
Rdv,-1.1919191919191918,0.9595800042152405,-0.16652648150920868
Rdv,-1.1515151515151514,0.959995687007904,-0.1667063981294632
Rdv,-1.1111111111111112,0.9603984355926514,-0.16687889397144318
Rdv,-1.0707070707070705,0.9607885479927063,-0.1670442372560501
Rdv,-1.0303030303030303,0.9611662030220032,-0.16720274090766907
Rdv,-0.9898989898989898,0.9615315794944763,-0.16735464334487915
Rdv,-0.9494949494949494,0.9618849754333496,-0.16750021278858185
Rdv,-0.909090909090909,0.9622265696525574,-0.16763968765735626
Rdv,-0.8686868686868685,0.9625566601753235,-0.1677732914686203
Rdv,-0.8282828282828283,0.962875485420227,-0.16790124773979187
Rdv,-0.7878787878787878,0.9631832838058472,-0.16802376508712769
Rdv,-0.7474747474747474,0.9634804129600525,-0.16814103722572327
Rdv,-0.707070707070707,0.9637670516967773,-0.16825327277183533
Rdv,-0.6666666666666665,0.9640435576438904,-0.1683606654405594
Rdv,-0.6262626262626261,0.9643101096153259,-0.16846337914466858
Rdv,-0.5858585858585856,0.9645670652389526,-0.16856162250041962
Rdv,-0.5454545454545454,0.9648146629333496,-0.16865554451942444
Rdv,-0.505050505050505,0.9650532007217407,-0.16874532401561737
Rdv,-0.46464646464646453,0.9652829766273499,-0.16883113980293274
Rdv,-0.4242424242424241,0.9655041694641113,-0.16891314089298248
Rdv,-0.38383838383838365,0.9657171964645386,-0.16899147629737854
Rdv,-0.3434343434343432,0.9659221768379211,-0.16906628012657166
Rdv,-0.303030303030303,0.9661194086074829,-0.16913774609565735
Rdv,-0.26262626262626254,0.9663091897964478,-0.16920597851276398
Rdv,-0.2222222222222221,0.9664918184280396,-0.16927111148834229
Rdv,-0.18181818181818166,0.9666674137115479,-0.1693332940340042
Rdv,-0.14141414141414121,0.9668363332748413,-0.1693926453590393
Rdv,-0.10101010101010077,0.9669987559318542,-0.16944929957389832
Rdv,-0.06060606060606055,0.9671549201011658,-0.1695033609867096
Rdv,-0.02020202020202011,0.967305064201355,-0.1695549488067627
Rdv,0.020202020202020332,0.9674493670463562,-0.16960415244102478
Rdv,0.060606060606060996,0.9675881266593933,-0.1696511209011078
Rdv,0.10101010101010122,0.9677214622497559,-0.1696958988904953
Rdv,0.14141414141414144,0.967849612236023,-0.16973863542079926
Rdv,0.1818181818181821,0.9679728150367737,-0.16977940499782562
Rdv,0.22222222222222232,0.9680911898612976,-0.16981828212738037
Rdv,0.262626262626263,0.968204915523529,-0.16985535621643066
