PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
1.0,0.19274224743345758,0.11378720865983906,0.08869712519385287,0.2136939417915055,0.4993834572864872,0.14093885618967367,0.1050297852256936,0.38121587684535185,0.1355016817500616
0.1673486581975624,1.0,0.25747017243705883,0.5028228534458737,0.19686569856813022,0.2622336281649632,0.20017019045452863,0.28969162672586096,0.2047531537291742,0.24327263277401792
0.23015765843608016,0.08810283210152099,0.1466088423036389,0.0782224843682118,1.0,0.34888824673176444,0.29945169643437597,0.04338321702358991,0.08294938483915201,0.4157809976981189
0.13789319367386996,0.0848655098569832,0.5617611612156305,0.07858148176868447,0.6193082350638786,0.30055140836555855,1.0,0.07699690407154808,0.1754161627543852,0.8607041202043799
0.11214954572958892,0.09534302921403963,1.0,0.06324310567130699,0.19458448764573041,0.1123407215479457,0.19401721012329232,0.04249341313403651,0.06353439396117026,0.20926172162167953
0.13901690940735956,0.08115649985447886,0.9574384997546701,0.07798614559628944,0.2851140581715571,0.18372243929460352,0.5840618891134974,0.0796903213982581,0.14155508281600987,1.0
