freq_GHz,ReS11_mean,ReS11_std,ImS11_mean,ImS11_std,ReS21_mean,ReS21_std,ImS21_mean,ImS21_std,ReS22_mean,ReS22_std,ImS22_mean,ImS22_std
20.36806451612903,0.00020555683,0.004033136,-3.7200556e-05,0.005560087,-9.62246e-05,0.0020010902,0.00011027746,0.0016610536,0.00061050017,0.05265783,0.000651877,0.019156873
20.468202764976958,0.00020531157,0.0040358147,-3.7282487e-05,0.0055864546,-9.567534e-05,0.001994522,0.00011030526,0.0016626145,0.00061676296,0.05276483,0.0006512902,0.019055627
20.568341013824885,0.00020506525,0.004038536,-3.7362624e-05,0.0056128227,-9.5128504e-05,0.0019879686,0.00011033012,0.0016641426,0.0006230067,0.052869774,0.0006506402,0.018955473
20.66847926267281,0.00020481912,0.0040413025,-3.7441823e-05,0.0056391684,-9.458405e-05,0.0019814395,0.00011035226,0.0016656388,0.0006292248,0.052972615,0.0006499191,0.01885645
20.768617511520738,0.0002045706,0.0040441114,-3.751945e-05,0.0056655053,-9.404189e-05,0.001974926,0.00011037125,0.0016671001,0.0006354219,0.05307348,0.0006491342,0.018758556
20.868755760368664,0.00020432223,0.0040469696,-3.7595593e-05,0.005691821,-9.350213e-05,0.001968435,0.000110387584,0.0016685324,0.00064159546,0.053172264,0.0006482858,0.018661855
20.96889400921659,0.00020407402,0.0040498623,-3.7670547e-05,0.0057181255,-9.296471e-05,0.0019619633,0.000110401255,0.0016699304,0.0006477442,0.05326904,0.0006473712,0.018566327
21.069032258064517,0.00020382446,0.0040528066,-3.77443e-05,0.005744423,-9.242981e-05,0.0019555094,0.000110412184,0.0016712968,0.0006538715,0.05336387,0.0006463926,0.018472081
21.169170506912444,0.00020357515,0.0040557976,-3.7816662e-05,0.0057707042,-9.189715e-05,0.0019490785,0.00011042033,0.0016726336,0.0006599707,0.05345676,0.0006453504,0.01837903
21.269308755760367,0.00020332445,0.0040588314,-3.788748e-05,0.005796966,-9.136699e-05,0.0019426642,0.00011042615,0.00167394,0.00066604326,0.053547673,0.00064424565,0.018287258
21.369447004608293,0.0002030745,0.004061914,-3.7957354e-05,0.0058232206,-9.0839276e-05,0.0019362726,0.00011042897,0.001675216,0.00067209126,0.053636633,0.00064308,0.018196762
21.46958525345622,0.00020282257,0.0040650377,-3.802518e-05,0.005849455,-9.031374e-05,0.0019298994,0.00011042919,0.0016764607,0.0006781087,0.05372363,0.00064185483,0.018107599
21.569723502304146,0.00020257107,0.0040682163,-3.8091912e-05,0.005875683,-8.979088e-05,0.0019235453,0.000110427114,0.0016776787,0.0006841036,0.05380891,0.00064056704,0.018019749
21.669861751152073,0.00020231758,0.0040714387,-3.8157523e-05,0.005901892,-8.9270296e-05,0.0019172133,0.00011042239,0.0016788644,0.0006900632,0.053892173,0.00063922064,0.017933264
21.77,0.00020206536,0.004074711,-3.8222242e-05,0.0059280866,-8.875209e-05,0.0019109023,0.000110415014,0.0016800215,0.00069599773,0.0539736,0.00063781574,0.017848143
21.870138248847926,0.00020181165,0.004078028,-3.8285067e-05,0.0059542675,-8.823633e-05,0.0019046081,0.000110405526,0.001681152,0.0007019019,0.054053213,0.00063635065,0.017764436
