freq_GHz,Rbv,Cbv,Rdv,Ldv,Cdv,Rav
0.04,0.005422344315738883,0.003068083089601714,0.012519822429749184,0.07150436874711887,0.00609870027663419,0.05112966838059947
0.14013824884792628,0.005421252131782239,0.003066059088741895,0.012518446868343745,0.07149597856914625,0.006098068279097788,0.05112647121073678
0.24027649769585255,0.005418982399569359,0.003061938953178469,0.01251596784684807,0.07148090611910447,0.006096898748219246,0.0511210179887712
0.3404147465437788,0.005415405108797131,0.003055748348560883,0.012512075159174857,0.07145715682767331,0.006095246182376286,0.051113272185903044
0.44055299539170506,0.005410418392857537,0.0030482260791177395,0.012506513066764455,0.07142380328150466,0.00609337219822919,0.051102127621416
0.5406912442396314,0.005403972474305192,0.0030397150965291077,0.012499609861115459,0.071383351017721,0.006091674444178352,0.05108794420957565
0.6408294930875577,0.005395763905253262,0.0030327781413507183,0.012491432333772536,0.0713357226853259,0.00609046388315619,0.05107229471206665
0.7409677419354839,0.005385791849257657,0.003027410818322096,0.012481890431954525,0.07128085616743192,0.006089445259858621,0.05105332529172301
0.8411059907834102,0.005373780207592062,0.0030234705509792547,0.01247055851330515,0.0712159577361308,0.006088191324233776,0.051031786864623424
0.9412442396313365,0.005359820260346169,0.003025181264965795,0.012458291938819456,0.07114525798009709,0.00608689198459615,0.051009186278097335
1.0413824884792628,0.005344189171592006,0.0030358571595570536,0.012444956508406903,0.0710660627274774,0.006085804914764594,0.050984874682035296
1.141520737327189,0.005326481908123242,0.0030553977195813785,0.012430300995183642,0.07098115142900496,0.006085004287451738,0.05095887732924893
1.2416589861751153,0.005309324335394194,0.0030846588763233738,0.012414094583364203,0.07088530021719634,0.006084333402104676,0.05093242659466341
1.3417972350230416,0.005293697451270419,0.0031193736875138713,0.012398196113645099,0.07078649864532054,0.006084065363829723,0.0509078796999529
1.4419354838709677,0.005281921296700603,0.0031570426510006654,0.012380435391387437,0.07067738467594609,0.006083428250422003,0.05087916304124519
1.542073732718894,0.005271445443795529,0.0031984809016285,0.012361060663824901,0.07056249547051266,0.0060830428211193065,0.05085160890128464
1.6422119815668204,0.0052636576202348805,0.0032428331999108193,0.01233950251538772,0.07044094506418333,0.006082510259584523,0.050821424573659894
1.7423502304147467,0.005260289792204276,0.003291240155522246,0.012318097832030616,0.07031289934646338,0.006081725749972975,0.05079058424802497
1.842488479262673,0.0052599261833529455,0.0033418808958958833,0.012294451947382186,0.07017698442330583,0.00608016981423134,0.05076390831498429
1.942626728110599,0.0052600799003266726,0.0033940427770721726,0.012267822301364504,0.07003475423669442,0.00607795077652554,0.050734798316843806
2.0427649769585257,0.005260459692362929,0.0034467735872021877,0.012239050977805165,0.06989080397877842,0.006075373127387138,0.050707062643487004
2.1429032258064518,0.005263252882432425,0.00349934537691297,0.012209307440498378,0.06974235686007887,0.006072201636125101,0.050676069180481134
2.243041474654378,0.005265917799260933,0.003550375669146888,0.012179654450155794,0.06959178600925953,0.006068221487803385,0.0506453156308271
2.3431797235023044,0.005267380860750563,0.0035993159576901235,0.012147070347564294,0.06944168802117928,0.006063138289755443,0.050612299994099885
2.4433179723502305,0.005268422307999572,0.0036461463005980476,0.01211188603861956,0.06929196140961721,0.00605686463197344,0.05057873320998624
2.5434562211981566,0.005268081803806126,0.0036894165133708155,0.012074277825595345,0.06913992545800283,0.006049354688584572,0.05054442488122732
2.643594470046083,0.005266291483712849,0.003729028475645464,0.012037640319613274,0.0689876162307337,0.006040643442247529,0.05050931357080117
2.7437327188940093,0.005265117584640393,0.003764729002432432,0.011999531578330789,0.06883323515066878,0.006030693469219841,0.05047579825622961
2.8438709677419354,0.005262866140983533,0.003796239871880971,0.011961434862168972,0.06867799598025158,0.006019650456728413,0.05044197301845998
2.944009216589862,0.005260174767754506,0.003823097091517411,0.011922223585133906,0.06851985471555963,0.0060071397775027435,0.05040622622705996
3.044147465437788,0.00525638931474532,0.0038459666652488522,0.01188200926175341,0.06835746828699485,0.005993631921592168,0.05036853352794424
3.1442857142857146,0.0052519839449087155,0.003864785171317635,0.011841175759909674,0.06818991998909041,0.005979183394665597,0.05032994924345985
3.2444239631336407,0.005246948896674439,0.0038794394007709344,0.011800489664601628,0.06801529773510992,0.005963623488059966,0.05028739537578076
3.344562211981567,0.005240433466242394,0.00389106855756836,0.01175984788016649,0.06783319008536637,0.005947280493128346,0.05024320872500539
3.4447004608294933,0.005232487989705987,0.0038991693945718,0.011719110781268683,0.06764338165754452,0.005929889121471205,0.050196588702965526
3.5448387096774194,0.005222252903913613,0.0039038100713514722,0.011678151438536588,0.06744766430696472,0.005911632162315073,0.05014684207038954
3.644976958525346,0.005210033694893355,0.003905220798769733,0.011636913576221559,0.06724522507516667,0.005892495491134468,0.0500939558679238
3.745115207373272,0.005196176061290316,0.0039041323936544357,0.011595942151325289,0.06703657135134562,0.0058729177979694215,0.050040868264622985
3.845253456221198,0.005180618811427848,0.0039005379907030148,0.0115551829256583,0.06682003136025742,0.0058526164303475525,0.04998422133270651
3.9453917050691247,0.005163253122591413,0.003894595505698817,0.011514911290432792,0.06659663596889004,0.0058317352674203,0.049925292478874325
4.045529953917051,0.005144448499195277,0.0038866337267972994,0.011475252915115561,0.06636684077326209,0.005810187231109012,0.04986441631568596
4.145668202764977,0.005124204442981863,0.0038769832455727736,0.011436076188401785,0.06612978524994105,0.005787966294301441,0.0498018876160495
4.2458064516129035,0.005102387762744911,0.0038655691292660776,0.011397306538710836,0.06588604244636372,0.0057651050531421786,0.04973854857729748
4.34594470046083,0.00507933295913972,0.0038525151331850792,0.011360019832791295,0.06563539796276018,0.00574168318460579,0.04967278216732666
4.446082949308756,0.0050552728508773724,0.0038383475168666335,0.011323169838578905,0.06537914961110801,0.005718059868522687,0.04960613900795579
4.546221198156682,0.005030203954083845,0.0038232782145496457,0.011286259710032028,0.06511626396793872,0.005693975135945948,0.04953752512810752
4.646359447004609,0.005004362737963675,0.0038078037061495705,0.011250314792850985,0.06484709645155817,0.005669492480374174,0.04946597122121602
4.7464976958525344,0.004977636333642295,0.00379158368188655,0.011214440496696626,0.06457135817268864,0.005644411290268181,0.04939604482846335
4.846635944700461,0.004950028238381492,0.003774384092685068,0.011178481215320063,0.06429024636745453,0.0056188687738904265,0.04932346186134964
4.9467741935483875,0.004921442893974017,0.003756177630129969,0.011143937839369756,0.06400158807169647,0.00559263021350489,0.049250075274612753
5.046912442396313,0.004892202277114848,0.003737326859263703,0.011110057348560076,0.06370798408286646,0.005566198412561789,0.049177457701880485
5.14705069124424,0.004862016199331265,0.003717614275374217,0.011076256055675913,0.06340939055895432,0.005539278285141336,0.04910389003576711
5.247188940092166,0.004831110387167428,0.003697156132693635,0.011042631567979697,0.06310531278606504,0.005511854516662425,0.04902916520833969
5.347327188940092,0.004799516798229888,0.0036760274703556205,0.011008764096477535,0.06279564349912108,0.005483922625280684,0.04895475765923038
5.4474654377880185,0.004767168962571304,0.0036542857739550526,0.010974905754846987,0.0624806691496633,0.005455527937301668,0.0488877394865267
5.547603686635945,0.004734200158127351,0.003631939522747416,0.010941147575795184,0.06216093566268682,0.005426700833631912,0.04881871988298372
5.647741935483871,0.00470075175864622,0.0036090085172327236,0.01090799069381319,0.06183525550412014,0.005397375454485882,0.04875228510471061
5.747880184331797,0.0046667368256021295,0.003585591654118616,0.010874430207477416,0.06150591844925657,0.005367729545105249,0.04868385579669848
