param,sweep_val,cf_S11_re,cf_S11_im
Cbv,-1.6767676767676767,0.9169875383377075,-0.15315066277980804
Cbv,-1.6363636363636362,0.9180613160133362,-0.15341928601264954
Cbv,-1.595959595959596,0.9191350340843201,-0.15368790924549103
Cbv,-1.5555555555555556,0.920208752155304,-0.15395653247833252
Cbv,-1.5151515151515151,0.9212824702262878,-0.154225155711174
Cbv,-1.4747474747474747,0.9223529696464539,-0.15449394285678864
Cbv,-1.4343434343434343,0.9234165549278259,-0.1547618806362152
Cbv,-1.393939393939394,0.9243564009666443,-0.1550101339817047
Cbv,-1.3535353535353534,0.9253005385398865,-0.15525703132152557
Cbv,-1.3131313131313131,0.9262742400169373,-0.1554943025112152
Cbv,-1.2727272727272727,0.9272480010986328,-0.15573157370090485
Cbv,-1.2323232323232323,0.9282330274581909,-0.15597546100616455
Cbv,-1.1919191919191918,0.929332435131073,-0.15630678832530975
Cbv,-1.1515151515151514,0.9304471611976624,-0.1567070484161377
Cbv,-1.1111111111111112,0.9315547943115234,-0.15711048245429993
Cbv,-1.0707070707070705,0.932637095451355,-0.15746121108531952
Cbv,-1.0303030303030303,0.9337812066078186,-0.15776565670967102
Cbv,-0.9898989898989898,0.9349543452262878,-0.15808908641338348
Cbv,-0.9494949494949494,0.936176061630249,-0.15844416618347168
Cbv,-0.909090909090909,0.9374120235443115,-0.1588163822889328
Cbv,-0.8686868686868685,0.9387158155441284,-0.15927042067050934
Cbv,-0.8282828282828283,0.9400196075439453,-0.1597244292497635
Cbv,-0.7878787878787878,0.9413280487060547,-0.16018074750900269
Cbv,-0.7474747474747474,0.9427066445350647,-0.16067321598529816
Cbv,-0.707070707070707,0.9441466331481934,-0.16124285757541656
Cbv,-0.6666666666666665,0.9456776976585388,-0.16184395551681519
Cbv,-0.6262626262626261,0.9472664594650269,-0.1624801754951477
Cbv,-0.5858585858585856,0.9489209651947021,-0.16310612857341766
Cbv,-0.5454545454545454,0.9507055878639221,-0.16377867758274078
Cbv,-0.505050505050505,0.9525120854377747,-0.1643536239862442
Cbv,-0.46464646464646453,0.9544311761856079,-0.16481664776802063
Cbv,-0.4242424242424241,0.9561606049537659,-0.16514788568019867
Cbv,-0.38383838383838365,0.9578302502632141,-0.16549532115459442
Cbv,-0.3434343434343432,0.9592755436897278,-0.16597257554531097
Cbv,-0.303030303030303,0.9607029557228088,-0.16647402942180634
Cbv,-0.26262626262626254,0.962124764919281,-0.16696391999721527
Cbv,-0.2222222222222221,0.9634774327278137,-0.1674511581659317
Cbv,-0.18181818181818166,0.964629054069519,-0.16786441206932068
Cbv,-0.14141414141414121,0.9655837416648865,-0.1682143360376358
Cbv,-0.10101010101010077,0.9661843180656433,-0.16851621866226196
Cbv,-0.06060606060606055,0.9665517210960388,-0.16878412663936615
Cbv,-0.02020202020202011,0.9669284224510193,-0.16905739903450012
Cbv,0.020202020202020332,0.9671632051467896,-0.16934724152088165
Cbv,0.060606060606060996,0.9673656821250916,-0.1695246547460556
Cbv,0.10101010101010122,0.9675658345222473,-0.16967831552028656
Cbv,0.14141414141414144,0.9676191210746765,-0.16976091265678406
Cbv,0.1818181818181821,0.9675488471984863,-0.1697811335325241
Cbv,0.22222222222222232,0.967374324798584,-0.16973641514778137
Cbv,0.262626262626263,0.9673430323600769,-0.16972146928310394
Cbv,0.3030303030303032,0.9674106240272522,-0.16973623633384705
Cbv,0.3434343434343434,0.9675082564353943,-0.16977865993976593
Cbv,0.3838383838383841,0.9675861597061157,-0.16986143589019775
Cbv,0.4242424242424243,0.9675037264823914,-0.16989578306674957
Cbv,0.464646464646465,0.9674942493438721,-0.16989460587501526
Cbv,0.5050505050505052,0.9674530029296875,-0.1699053943157196
Cbv,0.5454545454545459,0.9674760699272156,-0.1698550432920456
Cbv,0.5858585858585861,0.9675498604774475,-0.16989722847938538
Cbv,0.6262626262626263,0.9676210284233093,-0.1699766218662262
Cbv,0.666666666666667,0.9675853848457336,-0.17000536620616913
Cbv,0.7070707070707072,0.9674865007400513,-0.1700863391160965
Cbv,0.7474747474747478,0.9674401879310608,-0.1700756847858429
Cbv,0.7878787878787881,0.9673803448677063,-0.17010343074798584
Cbv,0.8282828282828287,0.9673922061920166,-0.1701323390007019
Cbv,0.868686868686869,0.9675129652023315,-0.17024625837802887
Cbv,0.9090909090909092,0.9674006104469299,-0.17028360068798065
Cbv,0.9494949494949498,0.9673718810081482,-0.1703318953514099
Cbv,0.9898989898989901,0.9674344658851624,-0.17044475674629211
