step,r2,mape_pct
Step 1 ▸ Rdv  (kΩ),0.9940732645478595,2.7779818472635593
Step 1 ▸ Cdv  (fF),0.9982470313135148,2.4255275513656525
Step 1 ▸ Rbv  (kΩ),0.9915920721614678,2.799201399028263
Step 1 ▸ Cbv  (fF),0.996649483245568,1.124208963936238
Step 1 ▸ Rav  (Ω),0.8154964882671678,13.342107013486219
Step 2 ▸ f_d  (GHz),0.9386989974465649,4.022708391515541
Step 2 ▸ f_b  (GHz),0.9915816431688368,3.06579759258981
Step 3 ▸ τd / τb,0.9918068252378645,5.103241749345314
Step 3 ▸ Rd / Ra,0.8566275026894004,13.220128994333022
